alignment	tree_id	group	rank	au_test
E0176.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.154
E0177.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.501
E0177.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.499
E0178.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.724
E0178.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.276
E0179.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.697
E0179.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.303
E0181.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.588
E0181.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.412
E0185.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.722
E0185.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.278
E0186.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.491
E0186.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.509
E0188.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E0188.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E0191.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.609
E0191.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.391
E0192.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.532
E0192.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.468
E0193.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.706
E0193.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.294
E0195.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.541
E0195.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.459
E0199.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.528
E0199.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.471
E0203.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.868
E0203.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.132
E0208.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.643
E0208.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.357
E0210.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.792
E0210.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.208
E0211.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.509
E0211.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.491
E0213.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.709
E0213.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.291
E0216.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.853
E0216.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.147
E0217.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.700
E0217.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.300
E0220.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.836
E0220.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.164
E0222.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.675
E0222.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.325
E0223.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.507
E0223.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.493
E0227.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.700
E0227.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.300
E0229.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.612
E0229.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.388
E0230.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.700
E0230.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.300
E0232.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.635
E0232.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.365
E0233.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.504
E0233.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.496
E0235.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.591
E0235.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.409
E0239.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.708
E0239.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.292
E0240.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.583
E0240.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.417
E0241.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.528
E0241.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.472
E0242.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.481
E0242.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.519
E0246.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.748
E0246.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.252
E0247.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.909
E0247.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.091
E0249.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.520
E0249.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.480
E0250.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.882
E0250.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.118
E0253.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.507
E0253.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.493
E0255.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.833
E0255.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.167
E0257.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.831
E0257.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.169
E0259.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.506
E0259.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.494
E0264.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.676
E0264.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.324
E0266.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.923
E0266.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.077
E0267.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.808
E0267.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.192
E0268.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.935
E0268.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.065
E0269.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.498
E0269.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.502
E0270.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.643
E0270.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.357
E0272.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.750
E0272.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.250
E0273.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E0273.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E0275.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.866
E0275.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.134
E0278.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.877
E0278.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.123
E0281.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.861
E0281.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.139
E0282.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.620
E0282.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.380
E0283.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.647
E0283.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.353
E0288.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.808
E0288.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.192
E0291.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.754
E0291.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.246
E0293.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.614
E0293.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.386
E0294.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.929
E0294.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.071
E0295.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.536
E0295.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.464
E0296.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E0296.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E0297.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.813
E0297.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.187
E0299.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.875
E0299.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.125
E0301.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.803
E0301.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.198
E0302.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.824
E0302.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.176
E0303.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.755
E0303.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.245
E0306.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.727
E0306.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.273
E0307.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.509
E0307.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.491
E0310.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.724
E0310.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.276
E0311.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.498
E0311.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.502
E0312.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.721
E0312.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.279
E0313.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.711
E0313.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.289
E0314.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.536
E0314.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.464
E0318.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.745
E0318.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.255
E0319.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.760
E0319.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.240
E0320.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.509
E0320.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.491
E0321.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.966
E0321.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.034
E0323.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.633
E0323.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.367
